# source, target, distance, airline, airline_code, codeshare, equipment, stops
65,40,561.6863555714049,AC,330,1,DH3 DH1,0
65,60,368.18782935950117,AC,330,1,DH1,0
65,89,233.04338669657605,AC,330,1,DH4 DH1 DH3,0
65,125,731.7776396940875,AC,330,1,DH4,0
65,130,536.909493927801,AC,330,1,DH1,0
65,17,352.4133140044249,P6,"\N",0,J32,0
65,41,730.8515252276992,P6,"\N",0,J32 PL2,0
65,46,210.65062184467172,P6,"\N",0,J32 PL2,0
65,2901,468.43510226779193,P6,"\N",0,PL2,0
65,99,754.9458232826299,P6,"\N",0,AT4,0
65,124,312.55935251342555,P6,"\N",0,AT4 J32,0
65,130,536.909493927801,P6,"\N",0,J32,0
65,89,233.04338669657605,PB,"\N",0,DH1,0
65,130,536.909493927801,PB,"\N",0,DH1,0
65,87,718.6075675485037,PD,4021,0,DH4,0
65,17,352.4133140044249,Q9,11838,0,BEH,0
65,130,536.909493927801,Q9,11838,0,BEH,0
65,628,5293.770566816383,TS,1317,0,310 330,0
65,792,3151.522150541021,TS,1317,0,310,0
65,89,233.04338669657605,TS,1317,0,310,0
65,1721,713.9431545476149,UA,5209,1,ERJ,0
65,1885,1414.0275468134057,UA,5209,1,ERJ,0
65,1854,829.9314831470765,US,5265,1,CRJ,0
65,125,731.7776396940875,WS,5416,0,73W,0
66,113,119.14479542031285,AC,330,0,BEH,0
66,55,456.1361850061917,J3,3734,0,J31,0
66,56,526.42738793772,J3,3734,0,J31,0
67,125,312.2487377318375,AC,330,0,319,0
67,87,326.43062212266653,PD,4021,0,DH4,0
67,113,2541.828904136839,WS,5416,0,73W,0
68,2284,142.87105640570599,JV,1434,0,SWM,0
68,42,116.30122605585493,JV,1434,0,SWM,0
68,98,206.75846215962127,JV,1434,0,SWM,0
69,113,186.33343959175343,AC,330,1,BEH,0
70,48,164.56085352433954,AC,330,0,BEH,0
70,60,857.347369839038,AC,330,1,CRJ,0
70,89,706.065719029657,AC,330,1,DH4,0
70,125,1206.9141777030873,AC,330,1,DH4 CRJ,0
70,60,857.347369839038,PD,4021,0,DH4,0
70,1915,2445.9012218809175,TS,1317,1,738,0
70,1721,974.3391811073986,UA,5209,1,ERJ,0
70,1915,2445.9012218809175,WS,5416,0,73W,0
70,45,1248.6456593414434,WS,5416,0,73W,0
70,125,1206.9141777030873,WS,5416,0,73W,0
71,20,38.363068559145724,8P,3856,0,BE1 SF3,0
71,97,135.89787455598474,8P,3856,0,SF3 BE1,0
71,20,38.363068559145724,9M,"\N",0,BEH,0
71,97,135.89787455598474,9M,"\N",0,BEH,0
71,97,135.89787455598474,AC,330,1,BEH,0
71,31,877.8148110855543,WS,5416,0,73W,0
71,113,785.1528985363842,WS,5416,0,73W 73H 736,0
72,1853,1175.721918260609,AC,330,1,CRJ,0
72,1885,1590.5352198415833,AC,330,1,CRJ,0
72,31,690.1515251806452,AC,330,1,DH3,0
72,97,1332.739759815063,AC,330,1,CRJ,0
72,98,532.0033252567544,AC,330,1,CRJ,0
72,113,661.8733331376623,AC,330,1,DH4,0
72,125,2028.4141691752573,AC,330,0,E90,0
72,1901,1054.6277123025673,DL,2009,1,CRJ,0
72,1853,1175.721918260609,UA,5209,1,CRJ,0
72,1885,1590.5352198415833,UA,5209,1,CRJ,0
72,1914,1804.1920827218007,WS,5416,0,73H,0
72,31,690.1515251806452,WS,5416,0,DH4,0
72,97,1332.739759815063,WS,5416,0,73W,0
72,98,532.0033252567544,WS,5416,0,DH4,0
72,113,661.8733331376623,WS,5416,0,73W DH4,0
72,125,2028.4141691752573,WS,5416,0,73W,0
73,98,600.5556225677701,AC,330,1,CRJ,0
73,125,911.6596684516516,AC,330,1,CRJ DH4,0
73,2284,304.85250336427015,JV,1434,0,SWM,0
73,15,418.5710487512047,JV,1434,0,SWM,0
73,86,586.2186580942607,JV,1434,0,SWM,0
73,98,600.5556225677701,JV,1434,0,SWM,0
73,105,269.5652208508262,JV,1434,0,SWM,0
73,87,929.9063413458385,PD,4021,0,DH4,0
73,98,600.5556225677701,WS,5416,0,73W 736,0
73,125,911.6596684516516,WS,5416,0,73W 736,0
73,2293,368.9858144944341,WT,"\N",0,BEH PL2,0
73,2325,528.3912345851644,WT,"\N",0,BEH PL2,0
73,105,269.5652208508262,WT,"\N",0,BEH,0
74,31,402.51698141846384,AC,330,1,DH3,0
74,113,556.3577613634361,AC,330,1,DH3 DH4,0
74,31,402.51698141846384,WS,5416,0,DH4,0
74,113,556.3577613634361,WS,5416,0,DH4,0
75,48,814.6991251604393,AC,330,1,CRA CRJ,0
75,121,635.8099509894436,AC,330,1,BEH,0
75,122,198.92870522508775,AC,330,1,BEH,0
76,48,304.9740448686113,AC,330,1,DH1,0
76,125,1562.7599153390322,AC,330,1,CRJ,0
77,97,428.8401628636908,9M,"\N",0,BEH,0
77,100,98.69607881836566,9M,"\N",0,BEH,0
77,97,428.8401628636908,AC,330,1,BEH,0
77,100,98.69607881836566,AC,330,0,BEH,0
78,2298,383.5345217620483,4K,29,0,DHT,0
78,3120,360.7363141366748,7F,2354,0,AT4,0
79,19,256.6141251596326,5T,1623,1,AT4,0
79,2289,91.70594618658609,5T,1623,1,ATR AT4,0
79,32,216.6266487492386,5T,1623,0,ATR,1
79,34,1176.0335643441924,5T,1623,0,73M,0
79,90,498.4495406649307,5T,1623,1,AT4,0
79,120,465.1002510368859,5T,1623,1,ATR FRJ AT4,0
79,126,1136.238894647892,5T,1623,0,73M,0
79,28,460.48354729503984,5T,1623,1,ATR AT4,0
79,19,256.6141251596326,7F,2354,0,AT4,0
79,2289,91.70594618658609,7F,2354,0,AT4,0
79,32,216.6266487492386,7F,2354,0,AT4,0
79,34,1176.0335643441924,7F,2354,0,73M,0
79,98,1468.2093730366166,7F,2354,0,73M AT4,0
79,2326,68.20509776049902,7F,2354,0,AT4,0
79,126,1136.238894647892,7F,2354,0,73M,0
79,19,256.6141251596326,MO,502,0,AT4,0
79,2289,91.70594618658609,MO,502,0,AT4,0
79,32,216.6266487492386,MO,502,0,AT4,0
79,85,844.5165529319843,MO,502,0,AT4,0
79,90,498.4495406649307,MO,502,0,AT4,0
79,98,1468.2093730366166,MO,502,0,FRJ,0
79,2326,68.20509776049902,MO,502,0,AT4,0
79,120,465.1002510368859,MO,502,0,AT4 FRJ,0
79,126,1136.238894647892,MO,502,1,73M,0
79,28,460.48354729503984,MO,502,0,AT4,0
80,125,340.43900637520005,AC,330,1,DH1,0
80,15,284.2096881371712,JV,1434,0,SWM,0
80,73,669.0394256515189,JV,1434,0,SWM,0
80,86,220.60549988676192,JV,1434,0,SWM,0
80,112,109.308912451217,JV,1434,0,SWM,0
80,87,351.0976146624857,PD,4021,0,DH4,0
81,48,193.160040968104,AC,330,0,BEH,0
81,89,613.1960109429122,AC,330,1,DH1,0
81,125,1103.8706307201364,AC,330,1,DH4,0
82,31,752.8833843022795,J3,3734,0,J31,0
82,47,228.63942175300525,J3,3734,0,J31,0
82,64,147.36500843813846,J3,3734,0,J31,0
82,126,302.26355219468525,J3,3734,0,J31,0
83,33,514.1460493588032,6L,"\N",0,DHT,0
83,43,297.25720950931907,6L,"\N",0,DHT,0
84,34,392.0423134337404,5T,1623,0,BE1 DH8,0
84,34,392.0423134337404,7F,2354,0,AT4,0
84,28,330.50256580108277,7F,2354,0,AT4,0
85,120,398.6188541258328,5T,1623,1,ATR,0
85,36,272.38579492202757,MO,502,0,FRJ,0
85,2297,205.2760629914527,MO,502,0,AT4,0
85,2319,289.84069647979317,MO,502,0,FRJ,0
85,98,656.599083310635,MO,502,0,FRJ AT4,0
85,120,398.6188541258328,MO,502,0,AT4,0
86,125,560.5516451431237,AC,330,1,DH1,0
86,80,220.60549988676192,JV,1434,0,SWM,0
86,123,123.1043633775482,JV,1434,0,SWM,0
86,87,570.4938574350089,PD,4021,0,DH4,0
86,57,307.6617947560354,YN,"\N",0,DH1 BEC,0
87,89,492.79419763678095,AC,330,1,DH4,0
87,1699,696.6223246167385,PD,4021,0,DH4,0
87,1721,540.5110437365573,PD,4021,0,DH4,0
87,1829,545.5074657632601,PD,4021,0,DH4,0
87,1850,712.6842682814239,PD,4021,0,DH4,0
87,1729,1107.2328693783147,PD,4021,0,DH4,0
87,15,512.102596498179,PD,4021,0,DH4,0
87,60,350.7241883215378,PD,4021,0,DH4,0
87,65,718.6075675485037,PD,4021,0,DH4,0
87,67,326.43062212266653,PD,4021,0,DH4,0
87,73,929.9063413458385,PD,4021,0,DH4,0
87,80,351.0976146624857,PD,4021,0,DH4,0
87,86,570.4938574350089,PD,4021,0,DH4,0
87,89,492.79419763678095,PD,4021,0,DH4,0
88,33,126.91827762445648,6L,"\N",0,DHT,0
89,39,950.6926278681764,3H,"\N",0,73M,0
89,2296,1127.5472869417765,3H,"\N",0,DH8,0
89,65,233.04338669657605,3H,"\N",0,DH8,0
89,92,492.6209286304485,3H,"\N",0,DH8,0
89,95,1450.0424871499254,7F,2354,0,73M,0
89,1011,8899.797848214728,AA,24,1,330,0
89,1913,1292.6655909537155,AA,24,1,CRJ,0
89,1731,784.5702554349951,AA,24,1,CRJ,0
89,1800,2433.0158390034394,AA,24,0,738,0
89,1789,851.3393668930772,AA,24,1,330,0
89,1870,537.3378821038887,AA,24,1,ERD,0
89,1818,522.1556666071958,AA,24,1,ERD,0
89,255,5215.839430337899,AA,24,1,777,0
89,1753,2265.4237032557135,AA,24,0,738,0
89,1885,1201.029385909757,AA,24,1,CRJ,0
89,1854,634.6811642745827,AA,24,1,CRJ,0
89,2482,2937.7968551655845,AC,330,0,320,0
89,1882,401.91917109639866,AC,330,1,BEH,0
89,1699,409.1119040837204,AC,330,1,CRJ DH3,0
89,184,5555.5811094439305,AC,330,0,333,0
89,874,2592.9970074864755,AC,330,0,319,0
89,628,5525.215246307367,AC,330,0,77W,0
89,853,2970.7092862566924,AC,330,0,319,0
89,815,3026.0044450222404,AC,330,0,319,0
89,1731,784.5702554349951,AC,330,1,CRJ,0
89,1853,2588.308980376657,AC,330,0,E90,0
89,1721,532.6004709884631,AC,330,1,CRJ,0
89,1354,3636.800545991814,AC,330,0,319,0
89,1736,2232.012791877989,AC,330,0,320,0
89,191,5856.596748985666,AC,330,0,333,0
89,755,5906.912603022355,AC,330,0,333,0
89,880,2755.7878533214275,AC,330,0,319,0
89,1829,787.5557072094982,AC,330,1,CR7 ERJ CRJ,0
89,1744,2549.585306832863,AC,330,1,E70,0
89,1914,3597.069836039622,AC,330,0,763,0
89,1715,3973.8815642892087,AC,330,0,319,0
89,1818,522.1556666071958,AC,330,0,E75,0
89,255,5215.839430337899,AC,330,0,77W,0
89,803,3024.2025369883004,AC,330,0,319,0
89,1915,2009.023846782784,AC,330,0,319,0
89,196,6152.698034726798,AC,330,1,333,0
89,1885,1201.029385909757,AC,330,0,E75,0
89,873,2994.027761872749,AC,330,0,763,0
89,1356,3442.137071298029,AC,330,0,319,0
89,792,3033.3858166145474,AC,330,0,319,0
89,1712,4077.127607837551,AC,330,0,319,0
89,881,2617.1144599995846,AC,330,0,319,0
89,882,2590.8833090853404,AC,330,0,320,0
89,17,583.0585966629247,AC,330,1,DH1,0
89,18,380.33807510249534,AC,330,1,DH1,0
89,31,2969.6978708465476,AC,330,0,320,0
89,35,561.4685232709452,AC,330,1,DH4 DH1,0
89,48,804.4330722628645,AC,330,0,320 E90 E75 319,0
89,60,151.5122283490383,AC,330,0,E90 320,0
89,65,233.04338669657605,AC,330,1,DH3 DH1 DH4,0
89,70,706.065719029657,AC,330,1,DH4,0
89,81,613.1960109429122,AC,330,1,DH1,0
89,87,492.79419763678095,AC,330,1,DH4,0
89,92,492.6209286304485,AC,330,1,DH1,0
89,94,421.05633057579973,AC,330,1,DH1,0
89,97,3683.3001296020393,AC,330,0,321 320 333 319,0
89,98,1818.9306463084781,AC,330,1,CRA,0
89,113,3006.4785366946085,AC,330,0,E90 319 320,0
89,117,826.7251369702592,AC,330,1,DH4,0
89,122,1618.2767036242903,AC,330,0,E90,0
89,124,545.3882263384922,AC,330,1,DH1,0
89,125,507.3577082866045,AC,330,0,321 320 319 333 763 E75,0
89,130,767.9578768900403,AC,330,1,DH1,0
89,2328,657.1403537371111,AC,330,1,DH3 DH1,0
89,758,5997.581844558219,AC,330,0,330,0
89,899,2382.1748432029653,AC,330,0,319,0
89,1809,1600.801919319024,AF,137,1,CR9,0
89,628,5525.215246307367,AF,137,0,744 343,0
89,133,6277.372509847493,AH,794,0,330,0
89,1809,1600.801919319024,AM,321,1,CR9 CR7,0
89,832,3713.9433327610127,AM,321,0,738,0
89,492,5676.152405512907,AT,4248,0,763,0
89,1870,537.3378821038887,AY,2350,1,ERD,0
89,255,5215.839430337899,AY,2350,1,777,0
89,628,5525.215246307367,AZ,596,1,744 343,0
89,1870,537.3378821038887,AZ,596,1,CRJ,0
89,255,5215.839430337899,BA,1355,0,777,0
89,874,2592.9970074864755,CU,1936,0,320,0
89,876,2701.2035932470026,CU,1936,0,320,0
89,875,2746.918843574988,CU,1936,0,320,0
89,880,2755.7878533214275,CU,1936,0,320,0
89,881,2617.1144599995846,CU,1936,0,320,0
89,282,5504.86273839596,DL,2009,1,M11,0
89,1809,1600.801919319024,DL,2009,1,CR9 CR7,0
89,628,5525.215246307367,DL,2009,1,744 343,0
89,1789,851.3393668930772,DL,2009,0,ERJ,0
89,1870,537.3378821038887,DL,2009,0,ERJ,0
89,1818,522.1556666071958,DL,2009,0,ERJ CR7,0
89,1901,1525.1442824116193,DL,2009,1,CR9,0
89,1885,1201.029385909757,EY,2222,1,CRJ,0
89,176,6772.586076600796,FS,4513,0,332,0
89,255,5215.839430337899,IB,2822,1,777,0
89,282,5504.86273839596,KL,3090,0,M11,0
89,184,5555.5811094439305,LH,3320,1,333,0
89,628,5525.215246307367,LH,3320,1,77W,0
89,191,5856.596748985666,LH,3320,1,333,0
89,755,5906.912603022355,LH,3320,1,333,0
89,255,5215.839430337899,LH,3320,1,77W,0
89,196,6152.698034726798,LH,3320,0,333,0
89,125,507.3577082866045,LH,3320,1,333,0
89,755,5906.912603022355,LX,4559,1,333,0
89,125,507.3577082866045,LX,4559,1,333,0
89,758,5997.581844558219,LX,4559,0,333,0
89,65,233.04338669657605,PB,"\N",0,DH1,0
89,99,966.8462474718133,PB,"\N",0,DH1,0
89,130,767.9578768900403,PB,"\N",0,DH1,0
89,48,804.4330722628645,PD,4021,0,DH4,0
89,87,492.79419763678095,PD,4021,0,DH4,0
89,645,1359.264378317297,PJ,477,0,ATR,0
89,3204,10409.475198843034,QR,4091,0,77W,0
89,1011,8899.797848214728,RJ,4259,0,330,0
89,1789,851.3393668930772,RJ,4259,0,330,0
89,184,5555.5811094439305,SN,1531,1,333,0
89,629,5528.552270952693,SS,1908,0,333,0
89,579,5706.946102882622,TS,1317,0,310,0
89,1952,7634.248734709926,TS,1317,0,330,0
89,570,5913.201079562272,TS,1317,0,310,0
89,593,5519.8314959795625,TS,1317,0,310,0
89,184,5555.5811094439305,TS,1317,0,310,0
89,874,2592.9970074864755,TS,1317,1,310,0
89,628,5525.215246307367,TS,1317,0,330 310,0
89,853,2970.7092862566924,TS,1317,0,310 330,0
89,706,6586.462106623867,TS,1317,0,330 310,0
89,1736,2232.012791877989,TS,1317,1,310,0
89,880,2755.7878533214275,TS,1317,0,330,0
89,253,5247.374865365784,TS,1317,0,310,0
89,739,5236.807878540639,TS,1317,0,310,0
89,614,5867.021855480951,TS,1317,0,310,0
89,803,3024.2025369883004,TS,1317,1,738,0
89,1915,2009.023846782784,TS,1317,0,330,0
89,618,6007.378829660786,TS,1317,0,310 330,0
89,619,6130.710071608668,TS,1317,0,310,0
89,793,2874.8253532486096,TS,1317,1,738,0
89,792,3033.3858166145474,TS,1317,0,310,0
89,841,3981.778179888678,TS,1317,1,738,0
89,881,2617.1144599995846,TS,1317,1,738,0
89,597,5729.546187753215,TS,1317,0,310,0
89,704,6360.08286563603,TS,1317,0,330,0
89,882,2590.8833090853404,TS,1317,0,738 310,0
89,65,233.04338669657605,TS,1317,0,310,0
89,125,507.3577082866045,TS,1317,0,310,0
89,1882,401.91917109639866,UA,5209,1,BEH,0
89,1699,409.1119040837204,UA,5209,1,CRJ DH3,0
89,1853,2588.308980376657,UA,5209,1,E90,0
89,1721,532.6004709884631,UA,5209,1,ERJ CRJ E70,0
89,755,5906.912603022355,UA,5209,1,333,0
89,1829,787.5557072094982,UA,5209,1,CR7 ERJ CRJ E70,0
89,1744,2549.585306832863,UA,5209,1,E70,0
89,1715,3973.8815642892087,UA,5209,1,319,0
89,1818,522.1556666071958,UA,5209,1,E75,0
89,1885,1201.029385909757,UA,5209,1,ERJ CR7 E75 E70 CRJ,0
89,1712,4077.127607837551,UA,5209,1,319,0
89,125,507.3577082866045,UA,5209,1,333,0
89,1011,8899.797848214728,US,5265,0,330,0
89,1913,1292.6655909537155,US,5265,1,CRJ,0
89,1731,784.5702554349951,US,5265,1,CRJ,0
89,1800,2433.0158390034394,US,5265,0,738,0
89,1789,851.3393668930772,US,5265,0,330,0
89,1870,537.3378821038887,US,5265,0,ERD,0
89,1818,522.1556666071958,US,5265,0,ERD,0
89,1753,2265.4237032557135,US,5265,0,738,0
89,1885,1201.029385909757,US,5265,0,CRJ,0
89,1854,634.6811642745827,US,5265,1,CRJ,0
89,853,2970.7092862566924,WS,5416,0,73W,0
89,1800,2433.0158390034394,WS,5416,1,738,0
89,1736,2232.012791877989,WS,5416,0,73W,0
89,1870,537.3378821038887,WS,5416,0,ERJ CRJ,0
89,1914,3597.069836039622,WS,5416,0,73W,0
89,1818,522.1556666071958,WS,5416,1,CR7 ERJ,0
89,1753,2265.4237032557135,WS,5416,1,738,0
89,1901,1525.1442824116193,WS,5416,1,CR9,0
89,1885,1201.029385909757,WS,5416,1,CRJ,0
89,792,3033.3858166145474,WS,5416,0,73W,0
89,31,2969.6978708465476,WS,5416,0,736,0
89,97,3683.3001296020393,WS,5416,0,73W,0
89,98,1818.9306463084781,WS,5416,0,73W,0
89,113,3006.4785366946085,WS,5416,0,73W,0
89,125,507.3577082866045,WS,5416,0,73W 736,0
89,2312,482.0523566165626,YN,"\N",0,DH8,0
89,94,421.05633057579973,YN,"\N",0,DH8,0
90,19,517.9487169464727,7F,2354,0,AT4,0
90,79,498.4495406649307,MO,502,0,AT4,0
90,28,290.991971628744,MO,502,0,AT4,0
91,34,793.6142624552447,5T,1623,0,DH8 BE1,0
91,2295,69.32276291053104,5T,1623,0,BE1 DH8,0
91,34,793.6142624552447,7F,2354,0,AT4,0
91,2295,69.32276291053104,7F,2354,0,AT4,0
92,2296,790.4586733458383,3H,"\N",0,DH8,0
92,89,492.6209286304485,3H,"\N",0,DH8,0
92,89,492.6209286304485,AC,330,1,DH1,0
92,94,79.98594843622945,AC,330,1,DH1,0
92,94,79.98594843622945,P6,"\N",0,J32,0
93,106,172.29408441523236,5T,1623,0,DH8,0
93,106,172.29408441523236,7F,2354,0,AT4,0
94,89,421.05633057579973,AC,330,1,DH1,0
94,92,79.98594843622945,AC,330,1,DH1,0
94,46,435.90894373077566,P6,"\N",0,J32,0
94,92,79.98594843622945,P6,"\N",0,J32,0
94,2306,386.79924970804655,YN,"\N",0,DH8,0
94,2280,644.7253833762986,YN,"\N",0,BET,0
94,89,421.05633057579973,YN,"\N",0,DH8,0
95,2311,157.48623353249042,3H,"\N",0,DHT BET,0
95,2296,649.8952715883509,3H,"\N",0,BET,0
95,2286,232.83863500825467,3H,"\N",0,DH8,0
95,53,379.3367692710443,3H,"\N",0,DH8 BET,0
95,2315,565.3346580200155,3H,"\N",0,BET,0
95,2307,149.7526457968845,3H,"\N",0,DHT,0
95,2865,550.6194396982117,3H,"\N",0,BET,0
95,2866,109.50468220153282,3H,"\N",0,DHT DH8,0
95,34,629.6326747593168,7F,2354,0,73M,0
95,89,1450.0424871499254,7F,2354,0,73M,0
96,33,445.4882716959691,5T,1623,0,73M 733,0
96,126,680.1395993163324,5T,1623,0,73M 733,0
96,33,445.4882716959691,7F,2354,0,73M,0
96,126,680.1395993163324,7F,2354,0,73M,0
96,2146,136.1609869479738,HW,2748,0,DHT,0
96,2145,70.73327191065191,HW,2748,0,DHT,0
97,2099,8005.319311464242,3U,4608,0,330,0
97,55,287.2714754703147,4N,341,0,737,0
97,111,1483.7914323748207,4N,341,0,737,0
97,2875,428.5439192235131,8P,3856,0,BE1,0
97,20,172.47179067267368,8P,3856,0,BE1,0
97,2318,118.75977795907903,8P,3856,0,BE1 SF3,0
97,71,135.89787455598474,8P,3856,0,BE1 SF3,0
97,100,341.8789315989404,8P,3856,0,BE1,0
97,101,537.5548113266551,8P,3856,0,BE1,0
97,119,63.36169477929104,8P,3856,0,BE1,0
97,129,342.01438400269285,8P,3856,0,SF3 BE1,0
97,3119,406.00567219923397,8P,3856,0,SF3 BE1,0
97,2332,817.7354779667227,8P,3856,0,SF3,0
97,20,172.47179067267368,9M,"\N",0,BEH,0
97,30,756.0458908232491,9M,"\N",0,DH1,0
97,51,258.05181503129495,9M,"\N",0,BEH,0
97,71,135.89787455598474,9M,"\N",0,BEH,0
97,77,428.8401628636908,9M,"\N",0,BEH,0
97,100,341.8789315989404,9M,"\N",0,BEH,0
97,1800,2820.230727994316,AA,24,0,738,0
97,1914,1597.6793172277655,AA,24,0,737,0
97,1715,1741.4329572297395,AA,24,0,737,0
97,255,7580.963373220843,AA,24,1,744,0
97,1058,7505.78212480043,AA,24,0,787,0
97,1885,2832.2761900476403,AA,24,0,737,0
97,1834,403.42286840507415,AA,24,1,DH4,0
97,1708,1981.0210795735188,AA,24,0,321 319,0
97,1754,204.58658461157788,AA,24,1,DH4,0
97,939,11364.346299313374,AC,330,0,772,0
97,1853,1790.0431550311976,AC,330,1,320 319 CR7 737 739,0
97,1721,3900.388254471558,AC,330,0,319,0
97,191,8065.012038874115,AC,330,1,744,0
97,1485,10272.537957783525,AC,330,0,77W,0
97,1102,7561.032720098574,AC,330,0,763,0
97,1838,4354.9494815591415,AC,330,0,763,0
97,1943,8202.29356277805,AC,330,0,763,0
97,1914,1597.6793172277655,AC,330,0,319,0
97,1715,1741.4329572297395,AC,330,0,319,0
97,255,7580.963373220843,AC,330,0,77W,0
97,832,3945.931960585877,AC,330,0,319,0
97,196,8342.978243878133,AC,330,1,333,0
97,1058,7505.78212480043,AC,330,0,763,0
97,1702,4302.959582545627,AC,330,0,763,0
97,1885,2832.2761900476403,AC,330,1,320 319 738 737,0
97,1834,403.42286840507415,AC,330,1,DH3,0
97,1642,8494.976220068924,AC,330,0,77W 330,0
97,1679,9018.911746966183,AC,330,0,763,0
97,841,3547.7842614077495,AC,330,0,319,0
97,1754,204.58658461157788,AC,330,1,DH3,0
97,1712,1289.1121953193235,AC,330,0,E90 320 319,0
97,1639,12504.876464216404,AC,330,0,77L,0
97,20,172.47179067267368,AC,330,0,BEH,1
97,23,52.26137342135558,AC,330,1,DH3,0
97,24,403.2200899876414,AC,330,1,DH3,0
97,31,809.2620049355725,AC,330,0,E90 320,0
97,51,258.05181503129495,AC,330,1,DH3,0
97,55,287.2714754703147,AC,330,1,DH3 CRJ,0
97,56,1150.95023271776,AC,330,1,CRJ,0
97,60,3553.0905689730625,AC,330,0,320 763,0
97,63,754.8275555034726,AC,330,1,DH3,0
97,72,1332.739759815063,AC,330,1,CRJ,0
97,77,428.8401628636908,AC,330,0,BEH,0
97,89,3683.3001296020393,AC,330,0,333 320 321,0
97,98,1864.4702881399387,AC,330,0,E90,0
97,100,341.8789315989404,AC,330,1,BEH,0
97,101,537.5548113266551,AC,330,1,DH3,0
97,102,1205.014832802355,AC,330,1,CRJ,0
97,104,800.5093994084689,AC,330,1,DH4,0
97,107,523.4429535771151,AC,330,1,DH4,0
97,108,693.5038950798129,AC,330,1,DH3,0
97,111,1483.7914323748207,AC,330,0,E90,0
97,113,686.5859876657375,AC,330,0,E90 319 320,0
97,114,683.2677748597077,AC,330,1,DH3,0
97,116,261.35761414277044,AC,330,1,DH3,0
97,119,63.36169477929104,AC,330,1,DH3 DH4,0
97,125,3346.5624731330877,AC,330,0,320 319 77L 321 77W 763,0
97,127,751.0743139645454,AC,330,1,DH3,0
97,1715,1741.4329572297395,AS,439,0,739 734 73J,0
97,1834,403.42286840507415,AS,439,1,DH4,0
97,1754,204.58658461157788,AS,439,1,DH4,0
97,255,7580.963373220843,AY,2350,1,744,0
97,255,7580.963373220843,BA,1355,0,744,0
97,63,754.8275555034726,BH,2692,0,DH1,0
97,108,693.5038950798129,BH,2692,0,DH1,0
97,114,683.2677748597077,BH,2692,0,DH1,0
97,1056,9594.690336243319,BR,2091,0,744,0
97,1642,8494.976220068924,CA,751,0,330,0
97,1679,9018.911746966183,CA,751,1,763,0
97,1056,9594.690336243319,CI,1756,0,343,0
97,1485,10272.537957783525,CX,1680,0,77W,0
97,1870,3931.6212776744155,CX,1680,0,77W,0
97,1646,10206.203647777467,CZ,1767,0,787,0
97,191,8065.012038874115,DE,1868,0,767,0
97,282,7709.677671130982,DL,2009,1,333,0
97,1838,4354.9494815591415,DL,2009,1,73H,0
97,1914,1597.6793172277655,DL,2009,1,73H 73W,0
97,1901,2305.3080819979778,DL,2009,1,E75,0
97,1885,2832.2761900476403,DL,2009,1,73W,0
97,1754,204.58658461157788,DL,2009,1,DH4,0
97,1738,1282.3214344289472,DL,2009,1,CR9 CR7,0
97,1909,1780.955387825971,DL,2009,1,73W,0
97,255,7580.963373220843,IB,2822,1,744,0
97,1058,7505.78212480043,JL,2987,0,788,0
97,31,809.2620049355725,JL,2987,1,73W,0
97,1943,8202.29356277805,KE,3163,0,772,0
97,282,7709.677671130982,KL,3090,0,330,0
97,191,8065.012038874115,LH,3320,0,744,0
97,255,7580.963373220843,LH,3320,1,77W,0
97,196,8342.978243878133,LH,3320,0,333,0
97,1679,9018.911746966183,MU,1758,0,332,0
97,1721,3900.388254471558,NH,324,0,319,0
97,1102,7561.032720098574,NH,324,0,763,0
97,1058,7505.78212480043,NH,324,1,763,0
97,939,11364.346299313374,NZ,345,0,772,0
97,1943,8202.29356277805,OZ,28,1,763,0
97,1115,10557.426229614533,PR,3952,0,773,0
97,125,3346.5624731330877,PR,3952,0,773,0
97,853,4476.949382693311,TS,1317,0,330,0
97,253,7621.065587838724,TS,1317,0,330,0
97,242,7339.71783358967,TS,1317,0,330,0
97,841,3547.7842614077495,TS,1317,0,330,0
97,113,686.5859876657375,TS,1317,0,330,0
97,1853,1790.0431550311976,UA,5209,0,320 319 73G 739,0
97,1721,3900.388254471558,UA,5209,1,319,0
97,1744,3170.3601616241444,UA,5209,0,319 320 73G 739,0
97,1715,1741.4329572297395,UA,5209,1,CR7,0
97,1885,2832.2761900476403,UA,5209,0,320 319 738 73G,0
97,1834,403.42286840507415,UA,5209,1,DH3,0
97,1754,204.58658461157788,UA,5209,1,DH3,0
97,1712,1289.1121953193235,UA,5209,0,320 319 739 738,0
97,1800,2820.230727994316,US,5265,0,738,0
97,1708,1981.0210795735188,US,5265,0,321 319,0
97,853,4476.949382693311,WS,5416,0,73H,0
97,1800,2820.230727994316,WS,5416,1,738,0
97,1838,4354.9494815591415,WS,5416,0,73H,0
97,1728,4386.659832927908,WS,5416,0,73H,0
97,1914,1597.6793172277655,WS,5416,0,73H 73W,0
97,1715,1741.4329572297395,WS,5416,0,73H 73W,0
97,1766,4384.108944506303,WS,5416,0,73H,0
97,1702,4302.959582545627,WS,5416,0,73H,0
97,1885,2832.2761900476403,WS,5416,0,73W,0
97,1888,1795.3911136909107,WS,5416,0,73W,0
97,841,3547.7842614077495,WS,5416,0,73W,0
97,1712,1289.1121953193235,WS,5416,0,73W,0
97,845,3127.81527827944,WS,5416,0,73W,0
97,1909,1780.955387825971,WS,5416,0,73W,0
